,基站,故障_传输故障,故障_动环故障,故障_电力故障,故障_硬件故障,故障_误告警,故障_软件故障,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9
17131,8438,0,0,1,0,0,0,1,53,34,60,0,0,0,0,0,0
17132,8438,0,0,1,0,0,0,85,60,39,53,34,0,0,0,0,0
17133,8438,0,0,1,0,0,0,71,60,69,7,48,34,25,0,0,0
17134,8439,1,0,0,0,0,0,7,58,34,25,60,10,0,0,0,0
17135,8439,0,0,1,0,0,0,7,60,58,25,34,0,0,0,0,0
17136,8439,1,0,1,0,0,0,60,58,7,34,25,60,7,58,25,34
17137,8440,0,0,1,0,0,0,1,34,60,53,0,0,0,0,0,0
17138,8441,0,0,1,0,0,0,4,10,0,0,0,0,0,0,0,0
17139,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,0,0,0
17140,8442,0,0,1,0,0,0,51,28,51,51,51,51,51,51,51,51
17141,8442,0,0,1,0,0,0,51,51,28,51,51,51,51,51,28,51
17142,8442,0,0,1,0,0,0,28,51,51,51,51,51,51,51,51,51
17143,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,51
17144,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,51
17145,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,51
17146,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,51
17147,8442,0,0,1,0,0,0,28,51,51,28,51,51,51,51,51,51
17148,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,51
17149,8442,0,0,1,0,0,0,28,51,51,51,51,51,51,57,51,51
17150,8442,0,0,1,0,0,0,51,51,51,51,51,0,0,0,0,0
17151,8442,0,0,1,0,0,0,51,52,51,51,51,51,51,51,60,52
17152,8442,0,0,1,0,0,0,28,51,51,51,52,51,57,51,52,57
17153,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,0
17154,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,51
17155,8442,0,0,1,0,0,0,51,28,51,52,60,51,51,51,51,51
17156,8442,0,0,1,0,0,0,52,51,57,52,51,51,57,60,52,57
17157,8442,0,0,1,0,0,0,51,51,51,51,51,51,51,51,51,51
17158,8443,0,0,0,1,0,0,69,74,74,69,0,0,0,0,0,0
17159,8444,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
17160,8444,0,0,1,0,0,0,7,7,7,7,7,0,0,0,0,0
17161,8444,0,0,1,0,0,0,7,7,7,7,0,0,0,0,0,0
17162,8444,0,0,1,0,0,0,7,7,7,7,7,7,7,0,0,0
17163,8444,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
17164,8445,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
17165,8446,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17166,8446,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
17167,8447,0,0,1,0,0,0,60,52,58,34,32,7,0,0,0,0
17168,8448,0,0,1,0,0,0,1,7,60,34,25,0,0,0,0,0
17169,8448,0,0,1,0,0,0,7,25,0,0,0,0,0,0,0,0
17170,8448,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
17171,8448,0,0,1,0,0,0,7,60,34,25,0,0,0,0,0,0
17172,8449,0,0,1,0,0,0,69,74,0,0,0,0,0,0,0,0
17173,8449,0,0,1,0,0,0,69,74,69,0,0,0,0,0,0,0
17174,8449,0,0,1,0,0,0,69,74,69,69,60,52,55,53,69,74
17175,8449,0,0,1,0,0,0,69,53,52,60,32,34,69,53,52,32
17176,8449,0,0,1,0,0,0,74,69,74,69,69,69,0,0,0,0
17177,8449,0,0,1,0,0,0,74,69,69,74,0,0,0,0,0,0
17178,8449,0,0,1,0,0,0,69,74,69,74,69,0,0,0,0,0
17179,8449,0,0,1,0,0,0,69,74,0,0,0,0,0,0,0,0
17180,8449,0,0,1,0,0,0,71,71,71,71,71,71,71,69,69,74
17181,8449,0,0,1,0,0,0,69,74,22,69,69,69,74,69,69,51
17182,8449,0,0,0,1,0,0,74,69,69,69,0,0,0,0,0,0
17183,8450,0,0,1,0,0,0,60,34,53,1,60,34,53,0,0,0
17184,8450,0,0,1,0,0,0,1,60,34,53,1,0,0,0,0,0
17185,8450,0,0,1,0,0,0,1,60,7,34,25,85,1,53,60,34
17186,8450,0,0,1,0,0,0,1,34,60,53,0,0,0,0,0,0
17187,8450,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
17188,8451,0,0,1,0,0,0,53,53,53,53,60,55,53,52,53,52
17189,8452,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17190,8452,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17191,8452,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17192,8452,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17193,8452,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17194,8452,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
17195,8452,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17196,8452,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17197,8452,0,0,1,0,0,0,66,30,66,66,66,66,66,0,0,0
17198,8452,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17199,8452,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17200,8452,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17201,8452,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17202,8452,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17203,8453,0,0,1,0,0,0,55,53,60,32,34,52,0,0,0,0
17204,8454,0,0,1,0,0,0,1,60,34,7,25,0,0,0,0,0
17205,8455,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
17206,8455,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
17207,8456,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17208,8457,0,0,1,0,0,0,52,53,0,0,0,0,0,0,0,0
17209,8457,0,0,1,0,0,0,52,53,60,0,0,0,0,0,0,0
17210,8457,0,0,1,0,0,0,60,53,52,60,52,53,0,0,0,0
17211,8458,0,0,1,0,0,0,85,62,62,0,0,0,0,0,0,0
17212,8459,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
17213,8460,0,0,1,0,0,0,85,39,22,26,48,0,0,0,0,0
17214,8460,0,0,1,0,0,0,85,39,22,48,0,0,0,0,0,0
17215,8460,0,0,1,0,0,0,85,9,60,34,9,4,48,39,85,62
17216,8461,0,0,1,0,0,0,7,85,0,0,0,0,0,0,0,0
17217,8462,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17218,8463,0,0,0,1,0,0,32,60,52,7,34,0,0,0,0,0
17219,8463,1,0,0,0,0,0,7,52,32,25,0,0,0,0,0,0
17220,8463,1,0,0,0,0,0,34,60,0,0,0,0,0,0,0,0
17221,8464,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17222,8465,0,0,0,1,0,0,69,22,0,0,0,0,0,0,0,0
17223,8466,0,0,1,0,0,0,52,54,53,34,60,0,0,0,0,0
17224,8466,0,0,0,1,0,0,74,69,53,34,60,0,0,0,0,0
17225,8467,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17226,8467,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17227,8467,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17228,8468,0,0,1,0,0,0,85,60,53,60,53,52,60,32,34,0
17229,8469,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
17230,8470,0,0,1,0,0,0,1,60,53,34,0,0,0,0,0,0
17231,8471,0,0,1,0,0,0,34,60,58,60,58,34,4,9,34,60
17232,8472,1,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
17233,8472,0,0,0,1,0,0,64,64,0,0,0,0,0,0,0,0
17234,8472,0,0,0,1,0,0,64,0,0,0,0,0,0,0,0,0
17235,8472,0,0,0,1,0,0,64,64,64,0,0,0,0,0,0,0
17236,8472,0,0,0,1,0,0,32,52,0,0,0,0,0,0,0,0
17237,8472,0,0,1,1,0,0,60,52,7,58,32,34,60,52,60,58
17238,8473,0,0,1,0,0,0,85,22,48,26,22,0,0,0,0,0
17239,8474,0,0,1,0,0,0,52,60,53,55,0,0,0,0,0,0
17240,8474,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17241,8474,1,0,1,0,0,0,60,52,48,55,34,0,0,0,0,0
17242,8475,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17243,8475,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17244,8476,0,0,1,0,0,0,85,22,48,26,0,0,0,0,0,0
17245,8477,0,0,1,0,0,0,55,53,52,51,51,0,0,0,0,0
17246,8477,0,0,1,0,0,0,60,52,34,32,55,53,52,51,60,60
17247,8477,0,0,1,0,0,0,60,52,53,55,53,52,34,60,64,34
17248,8477,1,0,0,0,0,0,51,32,34,52,60,51,51,57,60,34
17249,8477,1,0,0,0,0,0,51,60,51,52,60,34,32,52,60,57
17250,8478,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
17251,8478,0,0,0,1,0,0,7,60,7,52,85,60,52,52,9,57
17252,8478,0,0,0,1,0,0,52,7,0,0,0,0,0,0,0,0
17253,8479,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17254,8479,0,0,1,0,0,0,85,60,34,0,0,0,0,0,0,0
17255,8480,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17256,8481,0,0,1,0,0,0,1,47,60,34,53,0,0,0,0,0
17257,8481,0,0,1,0,0,0,1,47,60,34,53,0,0,0,0,0
17258,8482,0,0,1,0,0,0,53,34,60,0,0,0,0,0,0,0
17259,8482,0,0,1,0,0,0,60,34,53,0,0,0,0,0,0,0
17260,8483,0,0,1,0,0,0,1,16,60,34,0,0,0,0,0,0
17261,8484,0,0,0,1,0,0,63,60,58,63,58,60,34,60,58,0
17262,8485,0,0,1,0,0,0,52,32,7,25,34,60,53,22,0,0
17263,8485,0,0,1,0,0,0,52,32,52,53,53,53,60,52,60,52
17264,8486,0,0,1,0,0,0,66,30,66,0,0,0,0,0,0,0
17265,8487,0,0,0,1,0,0,60,34,4,60,1,60,34,25,7,60
17266,8488,0,0,1,0,0,0,85,22,48,26,39,0,0,0,0,0
17267,8489,0,0,0,1,0,0,10,53,60,52,32,0,0,0,0,0
17268,8489,0,0,0,1,0,0,34,60,0,0,0,0,0,0,0,0
17269,8489,0,0,0,1,0,0,60,34,52,10,53,32,60,0,0,0
17270,8490,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
17271,8490,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
17272,8491,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
17273,8492,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17274,8492,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17275,8493,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
17276,8494,0,0,1,0,0,0,85,39,48,0,0,0,0,0,0,0
17277,8494,0,0,1,1,0,0,39,71,10,48,25,60,34,7,69,70
17278,8494,0,0,0,1,0,0,82,0,0,0,0,0,0,0,0,0
17279,8494,0,0,1,0,0,0,1,22,39,1,70,0,0,0,0,0
17280,8494,0,0,0,1,0,0,4,60,60,7,60,48,60,60,4,4
17281,8494,0,0,1,0,0,0,60,34,7,0,0,0,0,0,0,0
17282,8495,0,0,1,0,0,0,60,53,52,34,32,0,0,0,0,0
17283,8495,0,0,1,0,0,0,52,60,55,53,53,32,52,60,34,64
17284,8495,1,0,0,0,0,0,55,60,52,85,22,55,53,60,52,0
17285,8496,0,0,1,0,0,0,52,53,0,0,0,0,0,0,0,0
17286,8496,0,0,1,0,0,0,53,52,60,0,0,0,0,0,0,0
17287,8496,0,0,1,0,0,0,53,52,60,0,0,0,0,0,0,0
17288,8496,0,0,1,0,0,0,52,53,60,60,0,0,0,0,0,0
17289,8496,0,0,1,0,0,0,60,52,53,60,52,53,60,53,60,53
17290,8496,0,0,1,0,0,0,52,60,53,0,0,0,0,0,0,0
17291,8496,0,0,1,0,0,0,52,53,53,52,60,0,0,0,0,0
17292,8496,0,0,1,0,0,0,60,52,53,60,52,53,60,0,0,0
17293,8496,0,0,1,0,0,0,53,52,0,0,0,0,0,0,0,0
17294,8496,0,0,1,0,0,0,53,52,60,53,52,52,53,60,60,0
17295,8496,0,0,1,0,0,0,52,53,60,53,52,60,0,0,0,0
17296,8496,0,0,1,0,0,0,53,52,60,52,53,60,60,53,52,60
17297,8497,0,0,1,0,0,0,85,85,0,0,0,0,0,0,0,0
17298,8498,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
17299,8499,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17300,8500,0,0,1,0,0,0,85,22,48,26,39,0,0,0,0,0
17301,8501,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
17302,8502,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17303,8503,1,0,0,0,0,0,85,22,48,26,0,0,0,0,0,0
17304,8504,0,0,1,0,0,0,1,60,53,34,0,0,0,0,0,0
17305,8504,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
17306,8505,0,0,1,0,0,0,85,22,48,22,26,0,0,0,0,0
17307,8506,1,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0
17308,8506,0,0,0,1,0,0,66,66,66,66,30,66,66,66,30,66
17309,8507,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
17310,8508,0,0,1,0,0,0,58,60,34,0,0,0,0,0,0,0
17311,8508,0,0,1,0,0,0,10,7,60,25,34,0,0,0,0,0
17312,8508,0,0,1,0,0,0,10,60,34,25,7,85,60,0,0,0
17313,8509,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
17314,8510,0,0,1,0,0,0,60,1,34,60,53,34,60,53,1,53
17315,8510,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
17316,8510,0,0,1,0,0,0,1,60,53,34,0,0,0,0,0,0
17317,8510,0,0,1,0,0,0,1,60,34,60,53,60,34,53,0,0
17318,8511,1,0,0,0,0,0,64,51,85,0,0,0,0,0,0,0
17319,8511,0,0,1,0,0,0,53,52,60,53,0,0,0,0,0,0
17320,8512,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17321,8512,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17322,8513,0,0,1,0,0,0,10,60,85,60,0,0,0,0,0,0
17323,8514,0,0,1,0,0,0,1,47,60,34,53,1,60,34,53,0
17324,8515,0,0,1,0,0,0,66,30,66,66,66,66,0,0,0,0
17325,8515,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17326,8515,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17327,8515,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
17328,8515,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17329,8515,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17330,8516,0,0,1,0,0,0,52,60,32,34,9,52,34,60,32,51
17331,8516,0,0,1,0,0,0,7,9,51,60,57,34,52,32,52,52
17332,8516,0,0,1,0,0,0,7,60,25,34,7,0,0,0,0,0
17333,8516,0,0,1,0,0,0,52,9,9,1,0,0,0,0,0,0
17334,8517,0,0,1,0,0,0,85,34,9,60,48,85,0,0,0,0
17335,8518,0,0,1,0,0,0,52,60,53,55,0,0,0,0,0,0
17336,8518,0,0,1,0,0,0,55,53,60,52,53,53,60,53,0,0
17337,8519,0,0,1,0,0,0,60,16,52,34,32,15,52,15,60,60
17338,8519,0,0,1,0,0,0,1,16,60,34,52,52,15,52,52,15
17339,8520,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17340,8521,0,0,1,0,0,0,53,52,0,0,0,0,0,0,0,0
17341,8522,0,0,0,1,0,0,85,7,0,0,0,0,0,0,0,0
17342,8522,0,0,1,0,0,0,60,34,60,4,48,0,0,0,0,0
17343,8522,0,0,1,0,0,0,6,6,60,7,9,0,0,0,0,0
17344,8523,0,0,0,1,0,0,51,51,51,51,51,0,0,0,0,0
17345,8523,0,0,0,1,0,0,51,51,51,51,51,57,9,9,57,9
17346,8523,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17347,8523,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17348,8524,1,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
17349,8525,0,0,1,0,0,0,1,34,60,25,7,1,60,34,0,0
17350,8525,0,0,1,0,0,0,1,60,34,7,25,1,60,34,60,0
17351,8525,0,0,1,0,0,0,1,60,7,34,25,85,1,60,34,7
17352,8525,0,0,1,0,0,0,1,60,34,7,25,0,0,0,0,0
17353,8526,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17354,8527,0,0,1,0,0,0,85,22,48,60,0,0,0,0,0,0
17355,8528,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17356,8528,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17357,8529,0,0,1,0,0,0,85,48,22,26,0,0,0,0,0,0
17358,8530,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
17359,8531,0,0,1,0,0,0,1,60,34,53,60,58,53,60,58,1
17360,8532,0,0,1,0,0,0,52,53,34,32,60,0,0,0,0,0
17361,8532,0,0,1,0,0,0,60,52,53,34,32,53,53,34,32,60
17362,8533,0,0,1,0,0,0,32,52,0,0,0,0,0,0,0,0
17363,8533,0,0,1,0,0,0,52,60,53,0,0,0,0,0,0,0
17364,8533,0,0,1,0,0,0,52,53,60,53,52,60,52,53,55,60
17365,8533,0,0,1,0,0,0,53,52,34,60,53,52,32,60,52,55
17366,8533,0,0,1,0,0,0,52,53,60,52,60,55,53,60,0,0
17367,8533,1,0,0,0,0,0,51,52,53,60,32,34,55,53,53,52
17368,8533,0,0,1,0,0,0,52,53,53,52,60,32,34,53,52,60
17369,8533,0,0,1,0,0,0,60,52,53,60,52,55,53,53,52,60
17370,8533,0,0,1,0,0,0,53,52,60,60,55,52,53,52,60,53
17371,8534,0,0,1,0,0,0,52,60,32,34,53,55,0,0,0,0
17372,8534,0,0,1,0,0,0,53,60,34,53,60,34,53,53,60,34
17373,8534,0,0,1,0,0,0,34,60,53,34,60,53,60,34,53,60
17374,8535,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17375,8535,0,0,1,0,0,0,85,85,85,0,0,0,0,0,0,0
17376,8536,0,0,1,0,0,0,85,22,48,26,0,0,0,0,0,0
17377,8536,0,0,1,0,0,0,85,22,48,26,9,60,22,4,51,9
17378,8536,0,0,1,0,0,0,85,22,48,26,51,4,1,48,0,0
17379,8537,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17380,8538,0,0,0,1,0,0,7,60,34,32,52,60,52,34,60,53
17381,8538,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,7
17382,8538,0,0,1,0,0,0,7,7,7,0,0,0,0,0,0,0
17383,8538,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
17384,8538,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
17385,8539,0,0,1,0,0,0,53,52,60,34,32,0,0,0,0,0
17386,8539,0,0,1,0,0,0,32,52,53,0,0,0,0,0,0,0
17387,8539,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
17388,8540,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17389,8540,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0
17390,8540,0,0,0,1,0,0,10,60,10,0,0,0,0,0,0,0
17391,8541,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17392,8542,0,0,1,0,0,0,85,48,22,26,0,0,0,0,0,0
17393,8543,0,0,1,0,0,0,66,30,66,30,66,66,30,66,0,0
17394,8543,0,0,1,0,0,0,66,30,66,30,66,0,0,0,0,0
17395,8544,0,0,1,0,0,0,7,25,60,9,7,60,60,0,0,0
17396,8545,0,0,0,1,0,0,66,66,66,30,0,0,0,0,0,0
17397,8546,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17398,8547,0,0,1,0,0,0,25,7,0,0,0,0,0,0,0,0
17399,8547,0,0,1,0,0,0,60,53,34,0,0,0,0,0,0,0
17400,8547,0,0,1,0,0,0,7,25,53,0,0,0,0,0,0,0
17401,8547,0,0,1,0,0,0,60,53,34,0,0,0,0,0,0,0
17402,8547,0,0,1,0,0,0,34,60,53,60,9,60,34,60,60,34
17403,8548,0,0,1,0,0,0,69,71,71,71,1,47,34,60,53,71
17404,8548,1,0,0,0,0,0,52,34,32,60,57,52,57,52,71,71
17405,8548,1,0,0,0,0,0,52,51,9,57,57,60,52,32,9,52
17406,8548,1,0,0,0,0,0,34,60,9,60,9,60,57,9,52,9
17407,8548,1,0,0,0,0,0,60,9,52,34,32,85,7,7,7,7
17408,8548,1,0,0,0,0,0,52,57,32,57,52,52,32,57,52,57
17409,8548,1,0,0,0,0,0,52,57,60,34,9,52,57,60,57,60
17410,8548,0,0,1,0,0,0,69,71,60,34,32,52,52,57,32,52
17411,8548,1,0,0,0,0,0,57,52,52,32,9,52,9,52,60,32
17412,8548,1,0,0,0,0,0,34,32,60,52,60,34,57,52,32,9
17413,8548,1,0,0,0,0,0,52,57,57,60,52,60,32,52,60,34
17414,8548,1,0,0,0,0,0,9,6,60,34,7,57,0,0,0,0
17415,8549,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0
17416,8550,0,0,1,0,0,0,85,48,0,0,0,0,0,0,0,0
17417,8551,0,0,1,0,0,0,1,47,34,60,53,0,0,0,0,0
17418,8552,0,0,1,0,0,0,60,53,34,0,0,0,0,0,0,0
17419,8552,1,0,0,0,0,0,64,60,53,53,60,34,0,0,0,0
17420,8552,0,0,1,0,0,0,53,60,64,0,0,0,0,0,0,0
17421,8552,1,0,0,0,0,0,64,64,64,52,53,0,0,0,0,0
17422,8553,0,0,0,1,0,0,7,25,60,7,60,52,60,7,34,32
17423,8553,0,0,1,0,0,0,34,60,7,0,0,0,0,0,0,0
17424,8554,0,0,1,0,0,0,30,66,30,66,66,30,30,66,30,66
17425,8555,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17426,8556,0,0,1,1,0,0,34,52,60,32,4,4,0,0,0,0
17427,8556,0,0,0,1,0,0,4,4,4,4,4,4,4,34,60,4
17428,8556,0,0,1,0,0,0,4,32,60,52,34,4,60,34,32,52
17429,8556,0,0,0,1,0,0,34,60,4,4,4,0,0,0,0,0
17430,8556,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0
17431,8556,0,0,0,1,0,0,32,52,0,0,0,0,0,0,0,0
17432,8556,0,0,0,1,0,0,60,4,4,4,0,0,0,0,0,0
17433,8556,0,0,1,0,0,0,32,52,53,60,58,34,22,60,58,52
17434,8557,0,0,1,0,0,0,52,60,53,55,52,60,55,53,0,0
17435,8557,0,0,1,0,0,0,52,53,60,32,34,0,0,0,0,0
17436,8558,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17437,8559,0,0,1,0,0,0,53,60,34,0,0,0,0,0,0,0
17438,8560,1,0,0,0,0,0,64,64,64,0,0,0,0,0,0,0
17439,8561,0,0,1,0,0,0,60,52,53,55,55,53,60,52,0,0
17440,8562,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
17441,8563,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17442,8564,0,0,1,0,0,0,85,48,0,0,0,0,0,0,0,0
17443,8565,0,0,1,0,0,0,85,26,48,22,39,22,1,85,26,48
17444,8565,0,0,1,0,0,0,85,22,48,39,26,22,1,48,0,0
17445,8565,0,0,1,0,0,0,85,1,0,0,0,0,0,0,0,0
17446,8566,0,0,1,0,0,0,53,52,60,34,32,53,52,60,32,34
17447,8567,0,0,1,0,0,0,60,52,32,34,53,0,0,0,0,0
17448,8568,0,0,1,0,0,0,60,52,53,55,0,0,0,0,0,0
17449,8568,0,0,1,0,0,0,55,53,52,60,0,0,0,0,0,0
17450,8569,0,0,1,0,0,0,55,52,53,32,60,53,52,34,32,60
17451,8569,0,0,1,0,0,0,34,52,60,0,0,0,0,0,0,0
17452,8569,0,0,1,0,0,0,53,55,60,52,51,60,53,52,34,32
17453,8569,0,0,1,0,0,0,52,53,55,32,34,60,51,53,52,60
17454,8569,0,0,1,0,0,0,52,53,55,53,52,60,53,52,60,32
17455,8569,0,0,1,0,0,0,52,60,53,55,53,52,60,55,53,53
17456,8569,0,0,1,0,0,0,55,53,52,32,52,53,60,34,60,53
17457,8569,0,0,1,0,0,0,52,60,34,0,0,0,0,0,0,0
17458,8569,0,0,1,0,0,0,52,60,53,55,60,52,55,53,53,0
17459,8569,0,0,1,0,0,0,60,52,34,55,52,53,60,32,60,52
17460,8569,0,0,1,0,0,0,32,52,53,64,64,60,53,52,60,34
17461,8569,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
17462,8569,0,0,1,0,0,0,55,60,53,52,0,0,0,0,0,0
17463,8569,0,0,1,0,0,0,52,53,32,0,0,0,0,0,0,0
17464,8569,0,0,1,0,0,0,55,53,52,60,22,60,52,53,53,52
17465,8570,0,0,1,0,0,0,62,62,34,60,58,60,0,0,0,0
17466,8570,0,0,1,0,0,0,85,58,22,26,48,22,58,1,58,39
17467,8571,0,0,1,0,0,0,1,7,60,58,25,34,0,0,0,0
17468,8572,1,0,0,0,0,0,60,10,34,7,60,9,9,60,9,60
17469,8573,1,0,0,0,0,0,34,60,9,52,60,34,53,53,60,55
17470,8573,1,0,0,0,0,0,9,7,7,0,0,0,0,0,0,0
17471,8573,0,0,1,0,0,0,60,34,53,28,51,7,6,7,6,0
17472,8573,0,0,1,0,0,0,52,55,32,0,0,0,0,0,0,0
17473,8574,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
17474,8575,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
17475,8576,0,0,1,0,0,0,32,53,52,34,60,53,52,60,32,60
17476,8576,0,0,1,0,0,0,53,60,52,32,34,52,60,55,53,34
17477,8576,0,0,1,0,0,0,53,52,60,32,34,0,0,0,0,0
17478,8576,0,0,1,0,0,0,55,53,52,32,34,60,53,52,60,53
17479,8576,0,0,1,0,0,0,52,60,34,0,0,0,0,0,0,0
17480,8577,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
17481,8578,0,0,1,0,0,0,1,60,53,0,0,0,0,0,0,0
17482,8578,0,0,1,0,0,0,1,60,53,1,60,53,0,0,0,0
17483,8578,0,0,1,0,0,0,7,25,0,0,0,0,0,0,0,0
17484,8579,0,0,1,0,0,0,1,53,60,34,0,0,0,0,0,0
17485,8580,1,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0
17486,8580,0,0,1,0,0,0,53,52,32,53,52,34,60,64,64,0
17487,8581,0,0,1,0,0,0,53,52,32,53,60,60,64,53,60,0
17488,8581,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
17489,8582,0,0,1,0,0,0,1,47,60,53,60,34,0,0,0,0
17490,8583,0,0,1,0,0,0,60,34,53,60,34,53,0,0,0,0
17491,8584,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
17492,8585,0,0,1,0,0,0,1,47,60,34,53,0,0,0,0,0
17493,8585,0,0,1,0,0,0,60,34,53,0,0,0,0,0,0,0
17494,8586,0,0,1,0,0,0,85,60,0,0,0,0,0,0,0,0
17495,8586,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0
17496,8587,0,0,1,0,0,0,52,60,55,53,0,0,0,0,0,0
