,基站,故障,告警-1,告警-2,告警-3,告警-4,告警-5,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9,告警10,告警11,告警12,告警13,告警14,上一次故障
13984,6807,2,82,1,9,85,85,60,74,69,34,1,82,71,48,36,60,69,34,0,0,0,2
13985,6807,2,9,85,85,81,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13986,6808,2,53,34,60,1,53,1,47,53,34,60,1,34,60,53,47,1,60,34,53,1,-1
13987,6808,2,34,60,53,47,1,1,47,60,34,53,1,60,34,53,1,60,34,53,0,0,2
13988,6808,2,34,53,60,1,60,47,1,34,60,53,1,60,53,34,1,47,53,60,34,0,2
13989,6808,2,53,34,60,47,1,1,47,60,53,34,47,1,60,34,53,1,60,34,53,53,2
13990,6808,2,47,1,53,34,60,60,34,53,1,60,34,53,1,60,34,53,1,60,34,53,2
13991,6808,2,34,53,60,1,60,1,47,60,34,53,1,47,0,0,0,0,0,0,0,0,2
13992,6808,2,53,60,34,1,1,1,47,53,34,60,1,60,53,34,0,0,0,0,0,0,2
13993,6808,2,47,1,34,60,53,60,34,53,1,47,60,34,53,60,34,53,1,1,34,60,2
13994,6809,2,48,85,48,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
13995,6810,0,32,52,7,51,0,60,34,7,51,28,0,0,0,0,0,0,0,0,0,0,-1
13996,6811,2,60,0,0,0,0,32,34,58,52,60,7,0,0,0,0,0,0,0,0,0,-1
13997,6811,2,0,0,0,0,0,52,34,32,60,7,0,0,0,0,0,0,0,0,0,0,2
13998,6811,2,0,0,0,0,0,34,60,52,7,32,22,0,0,0,0,0,0,0,0,0,2
13999,6812,3,69,74,85,0,0,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14000,6813,2,9,9,34,60,7,1,60,7,34,25,85,85,1,60,7,34,85,1,60,34,-1
14001,6813,0,60,34,9,7,34,7,60,7,60,34,9,9,0,0,0,0,0,0,0,0,2
14002,6813,2,34,60,9,6,9,34,60,53,60,34,7,9,34,60,0,0,0,0,0,0,0
14003,6813,2,6,9,9,34,60,9,60,34,0,0,0,0,0,0,0,0,0,0,0,0,2
14004,6813,0,64,64,32,34,52,55,60,60,34,9,9,6,0,0,0,0,0,0,0,0,2
14005,6813,3,64,53,60,34,60,60,7,52,34,32,64,64,0,0,0,0,0,0,0,0,0
14006,6814,2,60,10,52,1,32,60,10,34,52,52,15,60,15,16,60,52,15,0,0,0,-1
14007,6814,2,60,15,60,10,10,32,1,52,10,60,0,0,0,0,0,0,0,0,0,0,2
14008,6814,2,60,15,34,52,10,1,60,10,10,52,60,60,52,34,32,60,15,60,34,60,2
14009,6814,2,34,60,32,60,52,32,34,52,60,10,52,34,15,60,0,0,0,0,0,0,2
14010,6814,2,1,52,32,16,34,60,34,10,10,60,52,60,10,60,52,1,32,34,10,52,2
14011,6814,2,34,60,52,60,15,16,32,52,1,0,0,0,0,0,0,0,0,0,0,0,2
14012,6814,2,34,60,52,34,1,1,60,10,60,52,10,52,10,60,32,34,60,10,60,52,2
14013,6815,2,32,53,52,60,34,53,52,32,60,34,53,52,32,34,60,34,60,53,52,32,-1
14014,6816,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14015,6817,2,60,53,53,60,52,52,53,60,52,53,60,52,53,60,53,52,0,0,0,0,-1
14016,6818,2,85,0,0,0,0,52,60,32,10,7,60,34,0,0,0,0,0,0,0,0,-1
14017,6819,2,0,0,0,0,0,1,53,60,34,0,0,0,0,0,0,0,0,0,0,0,-1
14018,6820,2,34,32,60,52,53,52,53,60,32,34,0,0,0,0,0,0,0,0,0,0,-1
14019,6820,2,53,60,53,53,32,60,34,52,32,53,34,60,52,53,32,60,34,32,60,52,2
14020,6821,2,9,52,53,34,60,47,1,53,60,34,0,0,0,0,0,0,0,0,0,0,-1
14021,6822,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14022,6822,3,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14023,6823,2,60,85,34,52,32,7,10,60,52,34,32,85,0,0,0,0,0,0,0,0,-1
14024,6823,2,60,58,32,52,58,60,34,60,4,34,0,0,0,0,0,0,0,0,0,0,2
14025,6824,3,52,55,53,60,53,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14026,6824,2,53,52,60,34,0,55,53,52,60,55,53,60,52,60,53,60,53,55,52,0,3
14027,6825,2,0,0,0,0,0,60,10,7,52,34,32,58,60,0,0,0,0,0,0,0,-1
14028,6826,2,60,34,60,53,0,53,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
14029,6827,2,1,4,9,60,34,85,26,48,22,0,0,0,0,0,0,0,0,0,0,0,-1
14030,6828,2,66,66,66,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14031,6828,2,66,66,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14032,6828,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14033,6828,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14034,6829,2,0,0,0,0,0,60,34,53,60,52,51,28,51,28,51,28,51,51,52,28,-1
14035,6829,2,34,60,60,34,7,51,52,7,32,0,0,0,0,0,0,0,0,0,0,0,2
14036,6829,2,60,34,7,32,52,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14037,6829,2,32,52,0,0,0,34,60,7,25,9,52,32,7,52,32,7,34,60,0,0,2
14038,6830,2,60,53,52,0,0,60,52,34,32,53,53,60,53,53,52,52,60,53,0,0,-1
14039,6830,0,60,51,51,28,51,51,28,52,57,51,51,51,51,57,51,51,51,51,51,0,2
14040,6830,0,51,51,51,51,28,28,51,51,51,51,28,51,51,51,51,51,28,51,51,51,0
14041,6830,0,57,28,51,57,52,51,28,51,51,51,51,51,51,51,51,51,51,51,51,51,0
14042,6830,3,9,57,51,60,51,52,9,51,28,51,51,52,51,28,51,51,52,9,51,60,0
14043,6830,0,51,51,57,52,57,51,28,51,28,51,57,52,51,51,57,57,51,9,9,60,3
14044,6830,3,57,60,51,57,51,52,57,51,51,0,0,0,0,0,0,0,0,0,0,0,0
14045,6830,0,9,57,9,52,52,51,28,51,60,60,57,51,28,60,9,28,51,57,57,9,3
14046,6830,3,60,9,57,9,52,52,32,52,51,9,57,9,57,32,52,52,9,57,9,0,0
14047,6830,3,57,51,51,57,51,52,57,51,52,57,51,57,60,9,57,52,52,51,57,57,3
14048,6830,0,52,9,52,60,57,9,51,28,60,9,57,57,51,52,60,52,57,51,28,51,3
14049,6830,3,60,57,51,57,60,52,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0
14050,6830,0,9,9,9,51,57,51,28,57,9,57,57,60,9,51,60,51,9,57,60,52,3
14051,6830,3,51,57,57,9,60,52,57,51,60,9,57,57,57,60,57,51,28,60,9,51,0
14052,6830,0,28,51,57,60,57,52,51,57,52,51,60,51,52,57,57,51,60,28,51,57,3
14053,6830,0,60,57,55,60,52,57,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0
14054,6831,2,66,0,0,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,-1
14055,6832,3,71,71,69,71,71,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14056,6832,3,71,69,71,71,69,71,71,69,71,71,0,0,0,0,0,0,0,0,0,0,3
14057,6832,3,69,71,69,69,71,69,71,71,69,71,0,0,0,0,0,0,0,0,0,0,3
14058,6832,3,69,0,0,0,0,69,71,71,71,69,71,71,69,69,71,69,0,0,0,0,3
14059,6833,2,48,1,22,0,0,85,48,22,22,26,0,0,0,0,0,0,0,0,0,0,-1
14060,6834,3,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14061,6835,2,85,85,85,60,59,59,85,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14062,6836,2,34,60,32,52,53,32,52,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
14063,6836,2,32,52,53,60,34,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14064,6836,3,34,60,55,7,52,52,7,32,60,34,53,32,52,34,60,53,52,32,0,0,2
14065,6836,2,55,7,52,32,9,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3
14066,6836,3,52,34,60,60,32,32,33,60,52,53,55,60,52,32,34,33,53,55,52,60,2
14067,6836,2,60,32,34,52,53,60,34,52,0,0,0,0,0,0,0,0,0,0,0,0,3
14068,6837,2,48,1,26,22,48,85,48,22,22,26,9,4,1,48,85,22,48,26,0,0,-1
14069,6837,2,48,1,0,0,0,85,48,22,26,1,48,0,0,0,0,0,0,0,0,0,2
14070,6838,2,48,85,38,48,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14071,6839,2,48,26,22,48,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14072,6839,2,1,22,26,26,22,48,22,26,48,0,0,0,0,0,0,0,0,0,0,0,2
14073,6840,2,52,51,60,34,53,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
14074,6840,2,52,51,0,0,0,1,60,34,53,1,53,34,60,51,52,0,0,0,0,0,2
14075,6841,2,85,7,60,1,85,1,60,7,0,0,0,0,0,0,0,0,0,0,0,0,-1
14076,6841,2,0,0,0,0,0,1,7,60,85,1,60,7,85,0,0,0,0,0,0,0,2
14077,6842,2,0,0,0,0,0,1,34,60,53,0,0,0,0,0,0,0,0,0,0,0,-1
14078,6843,2,53,60,1,0,0,1,60,53,1,60,53,0,0,0,0,0,0,0,0,0,-1
14079,6844,0,66,30,67,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14080,6845,2,60,34,34,60,64,25,7,64,34,60,0,0,0,0,0,0,0,0,0,0,-1
14081,6845,2,34,60,64,0,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14082,6845,0,7,25,34,60,0,64,60,34,0,0,0,0,0,0,0,0,0,0,0,0,2
14083,6845,0,34,60,0,0,0,64,60,34,60,34,60,34,25,7,0,0,0,0,0,0,0
14084,6845,0,34,60,0,0,0,64,85,60,34,60,34,0,0,0,0,0,0,0,0,0,0
14085,6845,2,34,60,34,60,64,7,25,64,34,60,60,34,0,0,0,0,0,0,0,0,0
14086,6845,2,34,60,64,34,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14087,6845,0,85,0,0,0,0,64,60,34,64,60,34,0,0,0,0,0,0,0,0,0,2
14088,6845,2,4,9,9,60,0,34,25,60,7,64,60,34,85,0,0,0,0,0,0,0,0
14089,6846,3,0,0,0,0,0,11,48,22,26,85,0,0,0,0,0,0,0,0,0,0,-1
14090,6847,2,34,60,32,52,53,53,32,52,53,53,52,60,34,32,53,0,0,0,0,0,-1
14091,6847,2,60,53,53,53,53,53,52,60,32,34,60,34,53,52,32,60,34,52,32,53,2
14092,6847,2,34,60,64,64,60,52,32,53,53,53,53,60,0,0,0,0,0,0,0,0,2
14093,6848,2,85,34,25,7,60,60,7,25,34,0,0,0,0,0,0,0,0,0,0,0,-1
14094,6848,0,60,34,52,9,85,60,7,25,34,85,0,0,0,0,0,0,0,0,0,0,2
14095,6848,2,85,25,34,7,60,60,7,34,25,85,9,52,34,60,0,0,0,0,0,0,0
14096,6848,2,85,25,34,60,7,60,7,34,25,85,0,0,0,0,0,0,0,0,0,0,2
14097,6848,0,25,7,60,34,52,7,60,34,25,85,0,0,0,0,0,0,0,0,0,0,2
14098,6848,2,25,7,60,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14099,6848,2,60,34,52,9,9,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14100,6848,0,52,9,9,52,32,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14101,6848,2,9,9,52,32,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14102,6848,2,85,32,34,52,9,32,52,9,9,0,0,0,0,0,0,0,0,0,0,0,2
14103,6848,0,85,34,32,52,60,60,9,52,34,32,85,0,0,0,0,0,0,0,0,0,2
14104,6848,2,85,34,52,9,60,9,60,52,32,34,85,0,0,0,0,0,0,0,0,0,0
14105,6848,2,85,32,34,52,9,32,60,9,52,34,85,0,0,0,0,0,0,0,0,0,2
14106,6848,0,85,32,34,52,60,60,9,52,34,32,85,0,0,0,0,0,0,0,0,0,2
14107,6848,2,85,32,34,52,9,9,60,52,34,32,85,0,0,0,0,0,0,0,0,0,0
14108,6848,2,85,34,32,52,9,60,9,52,34,32,85,0,0,0,0,0,0,0,0,0,2
14109,6848,0,85,34,32,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14110,6848,2,85,32,34,51,9,60,9,52,32,34,85,0,0,0,0,0,0,0,0,0,0
14111,6848,2,7,51,0,0,0,60,52,9,51,34,32,85,0,0,0,0,0,0,0,0,2
14112,6848,0,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14113,6849,2,48,1,48,26,22,85,22,26,48,51,28,0,0,0,0,0,0,0,0,0,-1
14114,6849,2,53,34,60,53,34,1,53,34,60,53,34,60,1,60,34,53,22,26,22,26,2
14115,6850,2,39,48,39,48,39,85,39,48,26,22,22,0,0,0,0,0,0,0,0,0,-1
14116,6850,2,39,48,48,39,1,85,26,48,22,39,1,48,39,48,39,48,39,48,39,48,2
14117,6851,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14118,6852,2,85,26,22,1,26,22,48,26,22,1,85,48,26,22,47,1,48,22,26,48,-1
14119,6853,3,0,0,0,0,0,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14120,6854,2,60,34,9,60,53,52,53,32,52,60,55,53,60,52,53,55,52,60,55,53,-1
14121,6855,3,67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14122,6856,0,60,16,34,1,0,1,60,16,34,0,0,0,0,0,0,0,0,0,0,0,-1
14123,6857,2,64,85,64,85,64,85,64,64,64,64,64,64,64,64,64,64,64,64,64,0,-1
14124,6857,3,85,64,85,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14125,6857,3,85,64,85,64,0,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3
14126,6857,3,85,64,10,60,58,64,85,64,85,0,0,0,0,0,0,0,0,0,0,0,3
14127,6857,2,85,85,49,49,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
14128,6858,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14129,6859,2,74,0,0,0,0,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14130,6860,3,34,55,60,60,60,60,54,28,51,60,60,60,34,0,0,0,0,0,0,0,-1
14131,6860,0,55,55,55,33,60,55,55,55,60,60,60,60,60,60,60,55,34,0,0,0,3
14132,6860,2,34,60,53,53,32,52,53,32,55,53,60,52,64,53,60,34,60,53,60,34,0
14133,6860,2,53,53,32,52,34,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14134,6860,2,55,53,60,52,0,52,60,55,53,9,60,52,55,60,55,53,52,60,64,64,2
14135,6860,2,0,0,0,0,0,52,60,53,55,0,0,0,0,0,0,0,0,0,0,0,2
14136,6861,2,34,60,51,0,0,52,32,53,53,52,60,34,32,53,51,52,60,34,32,53,-1
14137,6861,2,51,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14138,6862,2,0,0,0,0,0,1,53,60,34,0,0,0,0,0,0,0,0,0,0,0,-1
14139,6862,2,53,34,60,1,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,2
14140,6862,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,2
14141,6863,2,30,66,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,-1
14142,6864,2,53,60,53,33,32,34,60,53,52,32,0,0,0,0,0,0,0,0,0,0,-1
14143,6864,2,60,34,32,55,52,53,32,52,53,53,53,53,52,55,32,33,53,60,53,0,2
14144,6864,2,32,55,52,53,52,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14145,6864,2,60,53,32,52,0,34,32,60,52,53,52,55,32,0,0,0,0,0,0,0,2
14146,6865,2,0,0,0,0,0,1,34,60,25,7,0,0,0,0,0,0,0,0,0,0,-1
14147,6866,3,85,60,34,10,18,58,16,60,34,0,0,0,0,0,0,0,0,0,0,0,-1
14148,6866,2,18,14,0,0,0,10,34,60,85,0,0,0,0,0,0,0,0,0,0,0,3
14149,6867,2,57,57,57,52,34,7,52,60,34,0,0,0,0,0,0,0,0,0,0,0,-1
14150,6867,3,57,57,57,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14151,6868,2,0,0,0,0,0,1,34,60,53,0,0,0,0,0,0,0,0,0,0,0,-1
14152,6868,2,0,0,0,0,0,1,34,60,53,0,0,0,0,0,0,0,0,0,0,0,2
14153,6868,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,2
14154,6869,2,82,69,9,4,60,71,69,81,85,0,0,0,0,0,0,0,0,0,0,0,-1
14155,6870,2,64,53,60,33,32,53,55,52,34,32,33,60,60,53,60,34,53,52,32,0,-1
14156,6870,2,32,34,60,53,52,53,55,33,52,53,55,60,34,32,33,60,53,64,0,0,2
14157,6870,2,0,0,0,0,0,52,53,60,34,32,0,0,0,0,0,0,0,0,0,0,2
14158,6871,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14159,6871,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14160,6872,2,66,0,0,0,0,66,66,30,0,0,0,0,0,0,0,0,0,0,0,0,-1
14161,6872,2,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,2
14162,6873,2,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14163,6874,1,44,44,44,44,0,44,44,38,85,48,0,0,0,0,0,0,0,0,0,0,-1
14164,6875,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14165,6876,0,48,0,0,0,0,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0,-1
14166,6877,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14167,6878,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14168,6878,2,30,66,0,0,0,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,2
14169,6879,2,9,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14170,6880,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14171,6881,2,48,1,4,34,9,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0,-1
14172,6882,2,51,55,55,55,55,53,52,60,34,32,53,52,60,32,34,60,34,53,52,60,-1
14173,6883,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,30,66,66,66,66,66,-1
14174,6883,3,66,0,0,0,0,66,30,66,66,66,66,66,66,66,66,66,66,66,66,66,2
14175,6884,2,34,51,60,0,0,85,1,22,85,38,26,22,48,53,60,34,51,85,51,28,-1
14176,6885,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14177,6886,3,53,34,60,52,53,52,34,60,53,60,34,53,52,60,53,34,60,53,0,0,-1
14178,6886,3,60,53,52,34,60,52,32,52,60,34,53,52,60,34,53,0,0,0,0,0,3
14179,6887,2,30,66,30,66,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14180,6888,2,0,0,0,0,0,60,34,53,52,32,60,34,53,52,32,0,0,0,0,0,-1
14181,6889,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14182,6890,0,39,48,39,48,1,85,26,48,22,39,0,0,0,0,0,0,0,0,0,0,-1
14183,6890,3,39,48,39,48,1,85,26,48,22,39,1,48,39,48,39,0,0,0,0,0,0
14184,6891,2,48,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14185,6892,2,53,1,52,0,0,52,53,55,0,0,0,0,0,0,0,0,0,0,0,0,-1
14186,6892,2,52,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14187,6893,2,60,9,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14188,6894,2,0,0,0,0,0,52,53,60,32,34,0,0,0,0,0,0,0,0,0,0,-1
14189,6894,2,0,0,0,0,0,34,52,55,53,32,60,33,0,0,0,0,0,0,0,0,2
14190,6895,2,60,32,58,52,62,34,60,7,0,0,0,0,0,0,0,0,0,0,0,0,-1
14191,6895,2,62,60,52,32,34,52,58,32,60,0,0,0,0,0,0,0,0,0,0,0,2
14192,6895,2,60,52,58,60,52,52,62,60,34,32,58,60,52,60,34,52,32,52,60,34,2
14193,6896,2,66,66,66,30,66,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14194,6897,2,7,85,28,51,7,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
14195,6897,2,85,28,51,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14196,6897,0,85,7,0,0,0,7,51,28,85,0,0,0,0,0,0,0,0,0,0,0,2
14197,6897,2,85,28,51,0,0,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14198,6898,2,60,22,0,0,0,53,52,53,60,1,60,34,53,0,0,0,0,0,0,0,-1
14199,6899,2,0,0,0,0,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,-1
14200,6899,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14201,6899,2,34,32,60,52,58,60,52,53,34,32,58,10,10,0,0,0,0,0,0,0,3
14202,6899,2,58,32,34,10,53,53,58,52,60,32,34,0,0,0,0,0,0,0,0,0,2
14203,6899,2,0,0,0,0,0,52,60,53,10,34,32,58,0,0,0,0,0,0,0,0,2
14204,6899,2,60,0,0,0,0,60,52,53,58,34,10,32,0,0,0,0,0,0,0,0,2
14205,6899,2,60,0,0,0,0,10,58,52,53,34,32,60,60,0,0,0,0,0,0,0,2
14206,6900,2,66,30,30,66,66,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,-1
14207,6901,2,0,0,0,0,0,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,-1
14208,6902,2,24,48,0,0,0,85,37,24,0,0,0,0,0,0,0,0,0,0,0,0,-1
14209,6903,2,60,62,60,62,60,34,60,60,62,62,62,62,60,34,60,62,34,60,60,62,-1
14210,6903,2,34,60,62,48,1,85,26,48,22,39,34,60,60,62,60,62,60,0,0,0,2
14211,6903,2,60,62,39,26,48,60,34,62,62,60,62,34,60,1,48,62,60,34,0,0,2
14212,6903,2,62,60,34,9,62,85,22,48,26,39,62,60,0,0,0,0,0,0,0,0,2
14213,6904,2,0,0,0,0,0,60,34,52,53,32,60,52,53,58,60,58,63,60,34,0,-1
14214,6905,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14215,6905,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14216,6906,2,0,0,0,0,0,1,60,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
14217,6907,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14218,6907,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14219,6908,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14220,6909,2,85,60,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14221,6909,2,60,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14222,6910,2,0,0,0,0,0,60,34,53,60,0,0,0,0,0,0,0,0,0,0,0,-1
14223,6911,3,58,60,58,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14224,6912,2,60,0,0,0,0,53,52,53,52,60,34,60,53,0,0,0,0,0,0,0,-1
14225,6912,2,0,0,0,0,0,53,52,60,32,34,60,52,32,34,53,1,60,34,53,22,2
14226,6913,2,52,32,52,34,52,52,60,7,25,32,34,0,0,0,0,0,0,0,0,0,-1
14227,6914,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14228,6915,2,52,60,34,71,0,55,53,52,32,71,0,0,0,0,0,0,0,0,0,0,-1
14229,6915,2,71,0,0,0,0,34,60,52,0,0,0,0,0,0,0,0,0,0,0,0,2
14230,6915,2,34,60,51,64,60,52,53,32,60,34,55,64,7,60,55,60,7,34,52,32,2
14231,6915,2,64,60,53,52,60,51,60,34,0,0,0,0,0,0,0,0,0,0,0,0,2
14232,6916,3,50,0,0,0,0,50,50,50,4,60,34,60,51,28,85,0,0,0,0,0,-1
14233,6917,3,30,66,0,0,0,30,66,66,66,30,66,30,66,30,30,66,66,30,30,66,-1
14234,6918,2,66,66,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14235,6919,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14236,6920,2,53,53,60,53,53,53,60,34,0,0,0,0,0,0,0,0,0,0,0,0,-1
14237,6920,2,0,0,0,0,0,60,34,53,34,60,53,53,53,60,53,53,0,0,0,0,2
14238,6920,2,0,0,0,0,0,53,60,34,60,53,0,0,0,0,0,0,0,0,0,0,2
14239,6921,2,0,0,0,0,0,66,30,66,66,0,0,0,0,0,0,0,0,0,0,0,-1
14240,6922,2,53,55,60,0,0,60,52,53,55,0,0,0,0,0,0,0,0,0,0,0,-1
14241,6922,2,0,0,0,0,0,7,52,60,32,34,9,0,0,0,0,0,0,0,0,0,2
14242,6923,2,53,60,34,0,0,34,60,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
14243,6924,2,34,60,28,51,0,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14244,6924,2,28,51,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14245,6925,2,66,66,66,66,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14246,6926,2,48,1,4,9,34,85,26,48,22,22,0,0,0,0,0,0,0,0,0,0,-1
14247,6927,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14248,6928,2,53,53,34,52,60,60,53,52,34,60,53,52,52,53,53,34,32,60,52,53,-1
14249,6928,2,60,34,53,34,32,53,32,52,60,53,52,34,32,60,34,32,52,53,53,60,2
14250,6928,2,53,34,32,60,52,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14251,6929,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14252,6930,2,34,60,52,51,0,53,52,32,55,51,34,60,52,53,32,0,0,0,0,0,-1
14253,6930,2,51,0,0,0,0,52,60,34,0,0,0,0,0,0,0,0,0,0,0,0,2
14254,6931,3,0,0,0,0,0,74,69,1,58,60,34,25,7,69,69,74,0,0,0,0,-1
14255,6932,2,66,30,66,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14256,6932,2,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,2
14257,6933,2,66,66,66,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
14258,6934,2,0,0,0,0,0,60,52,34,32,55,53,0,0,0,0,0,0,0,0,0,-1
